Roll (x), Pitch (Y), Yaw (Z), Time (s)
-5.52,-0.79,82.34,987.82
-5.45,-0.86,80.93,987.93
-5.48,-0.91,82.25,988.04
-5.47,-0.82,81.70,988.16
-5.46,-0.88,82.68,988.27
-5.47,-0.86,81.24,988.39
-5.43,-0.78,80.41,988.50
-5.46,-0.85,82.57,988.72
-5.48,-0.80,80.94,988.84
-5.46,-0.79,81.30,988.95
-5.55,-0.84,81.54,989.07
-5.51,-0.88,83.71,989.18
-5.50,-0.84,83.84,989.29
-5.52,-0.79,83.67,989.41
-5.47,-0.88,81.70,989.52
-5.49,-0.84,80.82,989.64
-5.54,-0.87,81.03,989.75
-5.48,-0.81,81.60,989.96
-5.47,-0.74,81.86,990.07
-5.43,-0.83,81.58,990.19
-5.44,-0.86,80.84,990.30
-5.48,-0.87,80.03,990.41
-5.47,-0.77,79.23,990.53
-5.46,-0.84,81.65,990.64
-5.45,-0.78,82.42,990.76
-5.50,-0.84,84.02,990.87
-5.48,-0.86,83.94,990.98
-5.49,-0.87,82.57,991.21
-5.46,-0.86,82.11,991.32
-5.51,-0.87,79.71,991.44
-5.52,-0.88,80.76,991.55
-5.47,-0.88,80.86,991.66
-5.44,-0.89,81.98,991.78
-5.52,-0.81,83.01,991.89
-5.53,-0.84,80.90,992.01
-5.45,-0.84,83.38,992.12
-5.47,-0.82,83.63,992.23
-5.51,-0.80,82.12,992.44
-5.52,-0.91,80.75,992.56
-5.50,-0.89,80.16,992.67
-5.50,-0.84,82.23,992.78
-5.55,-0.82,83.30,992.90
-5.49,-0.84,82.67,993.01
-5.48,-0.86,82.30,993.13
-5.51,-0.83,80.86,993.24
-5.52,-0.86,82.29,993.35
-5.45,-0.88,82.69,993.47
-5.52,-0.83,79.31,993.69
-5.50,-0.86,79.50,993.81
-5.45,-0.81,82.70,993.92
-5.45,-0.80,84.35,994.03
-5.51,-0.81,80.81,994.15
-5.46,-0.84,80.17,994.26
-5.46,-0.85,81.58,994.38
-5.46,-0.85,80.84,994.49
-5.45,-0.86,80.31,994.60
-5.44,-0.84,81.08,994.72
-5.47,-0.88,81.62,994.93
-5.50,-0.78,82.71,995.04
-5.48,-0.82,81.08,995.16
-5.53,-0.85,81.65,995.27
-5.55,-0.85,81.62,995.38
-5.47,-0.84,80.63,995.50
-5.50,-0.84,83.04,995.61
-5.43,-0.82,79.51,995.73
-5.56,-0.82,78.51,995.84
-5.47,-0.80,79.48,995.95
-5.53,-0.87,84.06,996.18
-5.48,-0.83,83.92,996.29
-5.49,-0.82,83.94,996.41
-5.47,-0.85,81.16,996.52
-5.49,-0.79,80.60,996.63
-5.54,-0.83,80.43,996.75
-5.48,-0.82,80.80,996.86
-5.49,-0.82,82.39,996.98
-5.49,-0.84,82.93,997.09
-5.49,-0.86,80.02,997.20
-5.52,-0.86,82.59,997.41
-5.52,-0.86,80.98,997.53
-5.48,-0.84,83.45,997.64
-5.44,-0.84,83.64,997.76
-5.46,-0.87,84.98,997.87
-5.47,-0.82,84.41,997.98
-5.49,-0.76,82.94,998.10
-5.45,-0.82,83.55,998.21
-5.54,-0.83,81.40,998.33
-5.47,-0.84,82.45,998.44
-5.58,-0.85,85.04,998.66
-5.44,-0.84,82.41,998.78
-5.53,-0.86,84.04,998.89
-5.48,-0.87,84.70,999.01
-5.54,-0.83,84.25,999.12
-5.53,-0.88,84.08,999.23
-5.44,-0.81,87.07,999.35
-5.48,-0.87,83.58,999.46
-5.46,-0.87,82.12,999.58
-5.50,-0.78,82.11,999.69
-5.46,-0.88,81.81,999.90
-5.51,-0.84,82.93,1000.01
-5.53,-0.77,87.86,1000.13
-5.48,-0.79,86.08,1000.24
-5.54,-0.86,84.89,1000.35
-5.45,-0.81,84.52,1000.47
-5.44,-0.89,84.06,1000.58
-5.48,-0.86,82.99,1000.70
-5.48,-0.79,83.36,1000.81
-5.47,-0.82,82.34,1000.92
-5.48,-0.86,82.27,1001.15
-5.45,-0.87,79.91,1001.26
-5.52,-0.82,81.04,1001.38
-5.52,-0.86,82.84,1001.49
-5.49,-0.81,81.82,1001.60
-5.51,-0.83,82.61,1001.72
-5.48,-0.86,81.04,1001.83
-5.54,-0.83,81.37,1001.95
-5.51,-0.81,81.06,1002.06
-5.51,-0.77,82.32,1002.17
-5.47,-0.82,82.24,1002.38
-5.51,-0.84,81.19,1002.50
-5.51,-0.85,83.44,1002.61
-5.51,-0.84,82.61,1002.73
-5.49,-0.81,82.39,1002.84
-5.53,-0.75,81.92,1002.95
-5.46,-0.79,80.80,1003.07
-5.46,-0.87,81.11,1003.18
-5.49,-0.84,80.34,1003.30
-5.46,-0.80,83.06,1003.41
-5.50,-0.83,83.26,1003.63
-5.52,-0.93,83.51,1003.75
-5.45,-0.84,83.40,1003.86
-5.50,-0.84,82.59,1003.98
-5.53,-0.77,83.19,1004.09
-5.45,-0.84,83.39,1004.20
-5.47,-0.82,82.94,1004.32
-5.47,-0.81,79.26,1004.43
-5.49,-0.81,83.20,1004.55
-5.48,-0.81,82.25,1004.66
-5.52,-0.82,80.57,1004.87
-5.47,-0.77,79.74,1004.98
-5.47,-0.85,81.84,1005.10
-5.51,-0.85,82.14,1005.21
-5.50,-0.78,80.93,1005.33
-5.52,-0.77,82.41,1005.44
-5.44,-0.79,81.31,1005.55
-5.49,-0.76,79.31,1005.67
-5.54,-0.84,80.28,1005.78
-5.51,-0.82,81.17,1005.90
-5.47,-0.85,83.01,1006.12
-5.47,-0.81,83.79,1006.23
-5.46,-0.74,81.84,1006.35
-5.50,-0.79,82.87,1006.46
-5.54,-0.86,83.21,1006.58
-5.49,-0.84,81.38,1006.69
-5.46,-0.82,81.34,1006.80
-5.47,-0.77,82.56,1006.92
-5.52,-0.76,79.80,1007.03
-5.51,-0.85,80.31,1007.15
-5.45,-0.79,81.45,1007.35
-5.51,-0.78,79.49,1007.47
-5.51,-0.77,79.68,1007.58
-5.55,-0.78,79.20,1007.70
-5.50,-0.77,81.04,1007.81
-5.45,-0.88,82.17,1007.92
-5.44,-0.79,81.66,1008.04
-5.50,-0.79,81.96,1008.15
-5.46,-0.78,82.02,1008.27
-5.52,-0.80,82.17,1008.38
-5.47,-0.82,80.31,1008.60
-5.53,-0.82,78.68,1008.72
-5.50,-0.82,81.27,1008.83
-5.51,-0.81,82.63,1008.95
-5.55,-0.79,80.91,1009.06
-5.50,-0.83,80.46,1009.17
-5.47,-0.74,80.94,1009.29
-5.40,-0.77,82.33,1009.40
-5.43,-0.83,82.81,1009.52
-5.50,-0.84,82.03,1009.63
-5.45,-0.87,81.48,1009.84
-5.54,-0.86,82.97,1009.95
-5.48,-0.77,80.41,1010.07
-5.49,-0.80,82.65,1010.18
-5.50,-0.83,81.44,1010.29
-5.48,-0.80,82.48,1010.41
-5.49,-0.79,81.19,1010.52
-5.48,-0.78,83.54,1010.64
-5.52,-0.77,83.44,1010.75
-5.53,-0.81,81.51,1010.86
-5.48,-0.87,81.59,1011.09
-5.45,-0.76,80.44,1011.20
-5.49,-0.80,80.27,1011.32
-5.47,-0.83,82.93,1011.43
-5.46,-0.81,81.27,1011.54
-5.45,-0.85,83.17,1011.66
-5.45,-0.79,82.71,1011.77
-5.51,-0.81,82.68,1011.89
-5.47,-0.80,82.31,1012.00
-5.51,-0.74,84.22,1012.11
-5.48,-0.73,80.59,1012.32
-5.51,-0.79,82.11,1012.44
-5.48,-0.78,80.91,1012.55
-5.52,-0.82,80.30,1012.67
-5.50,-0.80,82.46,1012.78
-5.52,-0.81,83.20,1012.89
-5.45,-0.82,83.62,1013.01
-5.47,-0.79,83.72,1013.12
-5.45,-0.82,82.63,1013.24
-5.49,-0.79,80.87,1013.35
-5.46,-0.77,82.61,1013.57
-5.49,-0.78,84.33,1013.69
-5.52,-0.80,82.14,1013.80
-5.48,-0.77,84.16,1013.92
-5.45,-0.75,83.24,1014.03
-5.48,-0.77,82.05,1014.14
-5.46,-0.80,81.45,1014.26
-5.47,-0.78,81.25,1014.37
-5.51,-0.82,80.42,1014.49
-5.55,-0.80,76.81,1014.60
-5.49,-0.79,78.41,1014.81
-5.53,-0.86,82.38,1014.92
-5.47,-0.83,80.72,1015.04
-5.50,-0.86,81.82,1015.15
-5.53,-0.79,82.70,1015.27
-5.47,-0.85,81.53,1015.38
-5.47,-0.82,81.55,1015.49
-5.49,-0.79,82.46,1015.61
-5.45,-0.80,81.82,1015.72
-5.48,-0.77,80.75,1015.84
-5.50,-0.78,82.93,1016.06
-5.47,-0.77,82.34,1016.17
-5.49,-0.80,83.29,1016.29
-5.52,-0.80,82.52,1016.40
-5.46,-0.81,80.19,1016.52
-5.49,-0.78,81.99,1016.63
-5.53,-0.83,77.62,1016.74
-5.43,-0.78,78.20,1016.86
-5.45,-0.86,80.63,1016.97
-5.50,-0.72,79.51,1017.09
-5.54,-0.89,77.87,1017.29
-5.48,-0.84,78.34,1017.41
-5.46,-0.87,80.99,1017.52
-5.48,-0.77,82.07,1017.64
-5.44,-0.84,81.84,1017.75
-5.49,-0.82,82.33,1017.86
-5.50,-0.81,83.88,1017.98
-5.45,-0.81,84.09,1018.09
-5.45,-0.81,82.04,1018.21
-5.52,-0.83,82.07,1018.32
-5.48,-0.84,79.98,1018.54
-5.53,-0.79,79.65,1018.66
-5.50,-0.86,80.78,1018.77
-5.45,-0.77,82.18,1018.89
-5.50,-0.84,81.67,1019.00
-5.46,-0.81,79.52,1019.11
-5.49,-0.81,79.10,1019.23
-5.50,-0.81,80.62,1019.34
-5.51,-0.74,82.08,1019.46
-5.50,-0.77,82.90,1019.57
-5.46,-0.86,85.27,1019.79
-5.51,-0.86,82.56,1019.91
-5.43,-0.84,82.13,1020.02
-5.47,-0.85,82.67,1020.14
-5.45,-0.87,80.07,1020.25
-5.48,-0.83,82.87,1020.36
-5.48,-0.81,79.98,1020.48
-5.50,-0.83,80.54,1020.59
-5.51,-0.84,79.63,1020.71
-5.51,-0.80,81.59,1020.82
-5.54,-0.86,80.60,1021.03
-5.51,-0.85,79.96,1021.14
-5.53,-0.81,80.68,1021.26
-5.47,-0.82,82.60,1021.37
-5.44,-0.82,82.16,1021.49
-5.46,-0.84,82.02,1021.60
-5.51,-0.80,81.58,1021.71
-5.44,-0.85,81.98,1021.83
-5.48,-0.80,81.80,1021.94
-5.42,-0.93,81.45,1022.06
-5.44,-0.86,80.04,1022.28
-5.49,-0.77,79.47,1022.39
-5.49,-0.82,81.70,1022.51
-5.52,-0.81,82.25,1022.62
-5.45,-0.82,80.22,1022.74
-5.46,-0.76,82.01,1022.85
-5.52,-0.83,81.93,1022.96
-5.51,-0.82,80.08,1023.08
-5.51,-0.84,79.60,1023.19
-5.48,-0.70,82.63,1023.31
-5.47,-0.82,80.72,1023.52
-5.46,-0.77,82.57,1023.63
-5.57,-0.82,81.17,1023.74
-5.53,-0.78,82.35,1023.86
-5.44,-0.80,81.05,1023.97
-5.50,-0.83,82.17,1024.08
-5.52,-0.72,80.22,1024.20
-5.43,-0.84,80.55,1024.31
-5.42,-0.81,82.04,1024.43
-5.43,-0.80,84.03,1024.54
-5.46,-0.84,81.48,1024.77
-5.42,-0.78,83.11,1024.88
-5.50,-0.79,81.34,1024.99
-5.47,-0.89,81.20,1025.11
-5.51,-0.84,81.24,1025.22
-5.48,-0.83,80.65,1025.34
-5.47,-0.82,81.36,1025.45
-5.46,-0.84,81.20,1025.56
-5.50,-0.82,82.48,1025.68
-5.46,-0.83,81.99,1025.79
-5.50,-0.79,79.45,1026.00
-5.44,-0.86,79.36,1026.11
-5.48,-0.79,78.62,1026.23
-5.49,-0.78,81.98,1026.34
-5.41,-0.79,80.50,1026.46
-5.47,-0.84,82.13,1026.57
-5.48,-0.84,81.04,1026.69
-5.49,-0.81,82.47,1026.80
-5.44,-0.88,83.29,1026.91
-5.46,-0.85,83.60,1027.03
-5.51,-0.80,86.74,1027.25
-5.40,-0.79,86.50,1027.36
-5.54,-0.75,83.34,1027.48
-5.53,-0.88,84.30,1027.59
-5.47,-0.84,85.32,1027.71
-5.53,-0.79,82.41,1027.82
-5.47,-0.82,80.56,1027.94
-5.45,-0.81,80.26,1028.05
-5.52,-0.86,81.63,1028.16
-5.50,-0.82,75.35,1028.28
-5.47,-0.79,80.56,1028.49
-5.50,-0.86,80.91,1028.60
-5.49,-0.77,79.27,1028.71
-5.50,-0.84,80.17,1028.83
-5.49,-0.83,79.96,1028.94
-5.44,-0.79,79.83,1029.06
-5.50,-0.80,79.84,1029.17
-5.44,-0.81,79.51,1029.28
-5.47,-0.77,81.45,1029.40
-5.47,-0.82,80.38,1029.51
-5.50,-0.79,79.64,1029.74
-5.47,-0.80,84.29,1029.85
-5.45,-0.81,83.24,1029.96
-5.49,-0.80,84.47,1030.08
-5.58,-0.79,84.51,1030.19
-5.52,-0.79,81.73,1030.31
-5.50,-0.77,80.76,1030.42
-5.49,-0.77,85.70,1030.53
-5.50,-0.77,84.26,1030.65
-5.50,-0.79,84.38,1030.76
-5.50,-0.79,83.06,1030.97
-5.50,-0.77,83.79,1031.08
-5.47,-0.78,83.58,1031.20
-5.49,-0.75,80.04,1031.31
-5.47,-0.81,78.81,1031.43
-5.52,-0.84,80.81,1031.54
-5.49,-0.74,82.17,1031.66
-5.48,-0.86,82.72,1031.77
-5.44,-0.82,83.26,1031.88
-5.52,-0.79,80.61,1032.00
-5.52,-0.81,84.59,1032.22
-5.45,-0.79,82.18,1032.33
-5.54,-0.79,82.08,1032.45
-5.48,-0.77,81.75,1032.56
-5.47,-0.81,81.91,1032.68
-5.48,-0.73,82.97,1032.79
-5.52,-0.80,81.47,1032.91
-5.56,-0.80,81.73,1033.02
-5.48,-0.79,83.81,1033.13
-5.52,-0.78,82.59,1033.25
-5.47,-0.84,80.71,1033.46
-5.49,-0.81,78.86,1033.57
-5.52,-0.79,81.49,1033.68
-5.50,-0.76,80.22,1033.80
-5.44,-0.82,80.64,1033.91
-5.49,-0.82,81.15,1034.03
-5.52,-0.87,80.74,1034.14
-5.47,-0.88,79.97,1034.25
-5.45,-0.82,79.53,1034.37
-5.55,-0.79,80.39,1034.48
-5.50,-0.78,82.85,1034.71
-5.53,-0.84,83.60,1034.82
-5.48,-0.80,82.51,1034.93
-5.49,-0.82,81.20,1035.05
-5.46,-0.77,81.34,1035.16
-5.47,-0.84,80.47,1035.28
-5.52,-0.79,80.83,1035.39
-5.47,-0.90,82.12,1035.50
-5.48,-0.77,82.69,1035.62
-5.52,-0.80,83.04,1035.73
-5.52,-0.72,83.37,1035.94
-5.52,-0.79,82.86,1036.06
-5.45,-0.79,80.52,1036.17
-5.48,-0.82,80.51,1036.28
-5.50,-0.79,81.87,1036.40
-5.49,-0.77,81.85,1036.51
-5.49,-0.84,82.78,1036.62
-5.58,-0.79,83.30,1036.74
-5.50,-0.79,82.43,1036.85
-5.48,-0.79,84.16,1036.97
-5.43,-0.84,83.83,1037.19
-5.49,-0.89,82.96,1037.31
-5.48,-0.85,82.04,1037.42
-5.52,-0.81,83.07,1037.53
-5.46,-0.79,83.55,1037.65
-5.47,-0.79,85.88,1037.76
-5.50,-0.83,84.13,1037.88
-5.48,-0.82,84.15,1037.99
-5.44,-0.79,82.92,1038.10
-5.45,-0.79,79.78,1038.22
-5.49,-0.86,83.51,1038.43
-5.49,-0.86,81.64,1038.54
-5.47,-0.79,81.65,1038.65
-5.51,-0.80,81.28,1038.77
-5.48,-0.83,80.28,1038.88
-5.51,-0.77,80.95,1039.00
-5.55,-0.85,81.22,1039.11
-5.52,-0.79,81.37,1039.22
-5.50,-0.84,80.49,1039.34
-5.41,-0.86,81.93,1039.45
-5.49,-0.82,84.85,1039.68
-5.45,-0.86,83.54,1039.79
-5.48,-0.84,83.86,1039.90
-5.53,-0.86,83.79,1040.02
-5.48,-0.86,81.75,1040.13
-5.49,-0.79,80.15,1040.25
-5.52,-0.80,80.76,1040.36
-5.54,-0.80,81.34,1040.47
-5.44,-0.84,81.32,1040.59
-5.46,-0.81,80.92,1040.70
-5.49,-0.80,81.40,1040.91
-5.49,-0.89,80.75,1041.03
-5.45,-0.89,80.16,1041.14
-5.52,-0.87,80.67,1041.25
-5.55,-0.88,79.93,1041.37
-5.43,-0.86,81.54,1041.48
-5.53,-0.84,80.25,1041.59
-5.50,-0.81,79.08,1041.71
-5.53,-0.89,79.90,1041.82
-5.51,-0.84,79.72,1041.94
-5.52,-0.85,82.60,1042.16
-5.52,-0.82,81.19,1042.28
-5.51,-0.83,82.43,1042.39
-5.44,-0.79,81.09,1042.50
-5.50,-0.78,81.28,1042.62
-5.55,-0.77,82.30,1042.73
-5.49,-0.84,84.05,1042.84
-5.47,-0.82,80.88,1042.96
-5.45,-0.91,80.33,1043.07
-5.52,-0.82,83.05,1043.19
-5.47,-0.81,80.42,1043.40
-5.52,-0.86,80.04,1043.51
-5.46,-0.86,84.62,1043.62
-5.42,-0.86,82.91,1043.74
-5.49,-0.85,82.08,1043.85
-5.49,-0.81,81.24,1043.97
-5.48,-0.88,82.44,1044.08
-5.57,-0.87,83.27,1044.19
-5.43,-0.85,82.37,1044.31
-5.52,-0.80,81.13,1044.42
-5.48,-0.82,79.01,1044.65
-5.46,-0.91,80.49,1044.76
-5.48,-0.93,79.89,1044.88
-5.55,-0.84,80.61,1044.99
-5.41,-0.88,80.78,1045.10
-5.50,-0.89,82.40,1045.22
-5.50,-0.79,82.85,1045.33
-5.41,-0.85,83.88,1045.44
-5.49,-0.83,81.19,1045.56
-5.47,-0.83,81.23,1045.67
-5.52,-0.88,84.33,1045.88
-5.48,-0.87,82.27,1046.00
-5.47,-0.81,81.81,1046.11
-5.51,-0.86,81.60,1046.22
-5.49,-0.81,81.47,1046.34
-5.44,-0.89,83.62,1046.45
-5.48,-0.85,81.23,1046.57
-5.48,-0.86,82.18,1046.68
-5.52,-0.84,80.62,1046.79
-5.49,-0.82,81.14,1046.91
-5.51,-0.84,81.01,1047.13
-5.41,-0.77,79.27,1047.25
-5.41,-0.85,80.69,1047.36
-5.53,-0.85,82.99,1047.47
-5.46,-0.79,82.38,1047.59
-5.52,-0.87,81.22,1047.70
-5.44,-0.84,82.27,1047.82
-5.47,-0.81,83.00,1047.93
-5.51,-0.87,81.42,1048.04
-5.52,-0.86,83.59,1048.16
-5.51,-0.87,82.10,1048.37
-5.56,-0.80,83.50,1048.48
-5.49,-0.80,82.64,1048.59
-5.41,-0.80,83.40,1048.71
-5.48,-0.81,81.31,1048.82
-5.42,-0.83,81.99,1048.94
-5.42,-0.84,80.91,1049.05
-5.54,-0.84,81.08,1049.17
-5.48,-0.83,81.17,1049.28
-5.44,-0.82,83.63,1049.39
-5.51,-0.84,81.11,1049.62
-5.44,-0.87,80.22,1049.73
-5.46,-0.82,81.89,1049.84
-5.51,-0.86,80.79,1049.96
-5.50,-0.83,82.87,1050.07
-5.48,-0.84,82.19,1050.19
-5.50,-0.84,81.81,1050.30
-5.50,-0.88,81.59,1050.42
-5.49,-0.84,79.69,1050.53
-5.49,-0.87,80.48,1050.64
-5.50,-0.90,82.64,1050.85
-5.46,-0.85,80.72,1050.97
-5.50,-0.86,79.98,1051.08
-5.50,-0.89,82.12,1051.19
-5.54,-0.77,82.00,1051.31
-5.48,-0.87,81.56,1051.42
-5.46,-0.84,80.83,1051.54
-5.48,-0.82,80.10,1051.65
-5.53,-0.82,81.54,1051.76
-5.48,-0.81,81.66,1051.88
-5.48,-0.86,81.36,1052.10
-5.47,-0.86,81.34,1052.22
-5.51,-0.79,82.65,1052.33
-5.53,-0.85,81.21,1052.44
-5.45,-0.91,80.24,1052.56
-5.52,-0.84,82.02,1052.67
-5.44,-0.84,80.70,1052.79
-5.53,-0.83,79.95,1052.90
-5.44,-0.87,82.38,1053.02
-5.47,-0.84,82.14,1053.13
-5.48,-0.82,83.01,1053.34
-5.54,-0.93,80.06,1053.45
-5.50,-0.84,81.84,1053.57
-5.51,-0.93,82.06,1053.68
-5.46,-0.90,81.96,1053.79
-5.51,-0.87,80.53,1053.91
-5.55,-0.83,82.17,1054.02
-5.48,-0.89,82.81,1054.14
-5.47,-0.80,82.50,1054.25
-5.51,-0.84,82.30,1054.36
-5.52,-0.91,83.27,1054.59
-5.47,-0.86,82.52,1054.70
-5.46,-0.89,83.08,1054.82
-5.48,-0.82,84.87,1054.93
-5.52,-0.85,84.80,1055.04
-5.51,-0.88,83.64,1055.16
-5.48,-0.89,82.98,1055.27
-5.52,-0.84,81.25,1055.39
-5.49,-0.85,83.35,1055.50
-5.52,-0.86,81.84,1055.61
-5.48,-0.80,80.48,1055.82
-5.51,-0.83,81.35,1055.94
-5.46,-0.85,82.73,1056.05
-5.57,-0.82,80.10,1056.17
-5.55,-0.82,78.84,1056.28
-5.54,-0.85,82.05,1056.39
-5.53,-0.84,82.90,1056.51
-5.53,-0.86,83.53,1056.62
-5.52,-0.79,83.89,1056.73
-5.51,-0.90,83.87,1056.85
-5.55,-0.87,85.93,1057.07
-5.42,-0.83,84.17,1057.19
-5.52,-0.89,81.88,1057.30
-5.46,-0.82,82.75,1057.42
-5.46,-0.82,81.28,1057.53
-5.54,-0.87,80.66,1057.64
-5.59,-0.87,82.18,1057.76
-5.53,-0.86,81.10,1057.87
-5.52,-0.86,81.28,1057.98
-5.51,-0.84,80.33,1058.10
-5.55,-0.86,81.10,1058.31
-5.49,-0.88,82.26,1058.42
-5.49,-0.83,80.87,1058.54
-5.52,-0.83,82.41,1058.65
-5.44,-0.84,79.70,1058.76
-5.50,-0.88,76.03,1058.88
-5.55,-0.82,79.17,1058.99
-5.52,-0.84,79.07,1059.11
-5.48,-0.83,79.33,1059.22
-5.51,-0.85,80.30,1059.33
-5.51,-0.90,89.11,1059.56
-5.51,-0.83,86.39,1059.67
-5.51,-0.87,84.50,1059.79
-5.45,-0.86,82.41,1059.90
-5.51,-0.80,79.71,1060.02
-5.49,-0.83,81.80,1060.13
-5.48,-0.85,79.14,1060.24
-5.44,-0.87,80.94,1060.36
-5.50,-0.81,80.14,1060.47
-5.43,-0.82,81.96,1060.58
-5.46,-0.86,79.13,1060.79
-5.51,-0.93,83.01,1060.91
-5.48,-0.88,84.48,1061.02
-5.51,-0.81,82.70,1061.14
-5.51,-0.80,80.32,1061.25
-5.43,-0.90,81.84,1061.36
-5.52,-0.89,78.60,1061.48
-5.48,-0.86,79.99,1061.59
-5.49,-0.84,80.78,1061.71
-5.46,-0.84,80.72,1061.82
-5.52,-0.84,81.49,1062.04
-5.48,-0.82,82.60,1062.16
-5.52,-0.84,81.02,1062.27
-5.54,-0.81,80.13,1062.39
-5.54,-0.84,80.73,1062.50
-5.55,-0.83,82.13,1062.61
-5.47,-0.83,78.80,1062.73
-5.52,-0.93,81.02,1062.84
-5.51,-0.89,82.38,1062.96
-5.49,-0.86,80.34,1063.07
-5.52,-0.86,87.09,1063.28
-5.59,-0.89,86.88,1063.39
-5.45,-0.91,85.71,1063.51
-5.49,-0.84,83.92,1063.62
-5.49,-0.85,83.02,1063.73
-5.45,-0.75,84.22,1063.85
-5.51,-0.84,86.48,1063.96
-5.53,-0.87,86.24,1064.08
-5.47,-0.83,83.04,1064.19
-5.56,-0.87,80.92,1064.31
-5.56,-0.85,84.41,1064.53
-5.48,-0.89,84.10,1064.64
-5.50,-0.89,81.23,1064.76
-5.49,-0.86,83.34,1064.87
-5.51,-0.87,84.69,1064.99
-5.49,-0.84,84.25,1065.10
-5.55,-0.83,85.24,1065.21
-5.57,-0.85,84.33,1065.33
-5.48,-0.86,82.18,1065.44
-5.48,-0.84,81.33,1065.56
-5.52,-0.79,81.97,1065.77
-5.55,-0.84,83.01,1065.88
-5.51,-0.87,80.61,1065.99
-5.50,-0.86,83.03,1066.11
-5.53,-0.84,82.38,1066.22
-5.52,-0.82,82.26,1066.33
-5.50,-0.88,81.79,1066.45
-5.54,-0.78,83.66,1066.56
-5.46,-0.82,83.43,1066.68
-5.47,-0.86,81.73,1066.79
-5.51,-0.83,79.24,1067.02
-5.49,-0.82,80.74,1067.13
-5.58,-0.84,79.99,1067.24
-5.49,-0.89,79.38,1067.36
-5.51,-0.82,80.56,1067.47
-5.46,-0.87,81.80,1067.58
-5.47,-0.84,82.91,1067.70
-5.49,-0.87,81.03,1067.81
-5.53,-0.85,80.45,1067.93
-5.49,-0.84,80.19,1068.04
-5.50,-0.84,79.82,1068.25
-5.48,-0.87,79.56,1068.36
-5.48,-0.82,80.24,1068.48
-5.55,-0.81,79.92,1068.59
-5.51,-0.80,78.94,1068.71
-5.53,-0.79,82.22,1068.82
-5.51,-0.84,81.94,1068.93
-5.54,-0.88,77.67,1069.05
-5.49,-0.81,78.87,1069.16
-5.47,-0.89,80.74,1069.28
-5.49,-0.87,79.97,1069.50
-5.53,-0.84,79.84,1069.61
-5.53,-0.80,76.94,1069.73
-5.51,-0.92,79.03,1069.84
-5.46,-0.85,81.03,1069.96
-5.49,-0.84,82.39,1070.07
-5.52,-0.90,81.07,1070.18
-5.51,-0.87,80.16,1070.30
-5.49,-0.83,79.80,1070.41
-5.49,-0.83,80.79,1070.53
-5.51,-0.89,79.53,1070.73
-5.50,-0.89,79.40,1070.85
-5.47,-0.89,79.25,1070.96
-5.59,-0.85,79.41,1071.08
-5.51,-0.88,81.47,1071.19
-5.49,-0.85,80.39,1071.31
-5.48,-0.86,79.60,1071.42
-5.50,-0.84,79.48,1071.53
-5.53,-0.86,80.36,1071.65
-5.51,-0.82,78.55,1071.76
-5.49,-0.85,81.70,1071.98
-5.47,-0.86,83.19,1072.10
-5.47,-0.81,80.51,1072.21
-5.51,-0.85,80.24,1072.33
-5.50,-0.88,80.47,1072.44
-5.45,-0.84,81.98,1072.56
-5.49,-0.85,81.69,1072.67
-5.55,-0.86,83.51,1072.78
-5.50,-0.82,83.48,1072.90
-5.45,-0.85,81.17,1073.01
-5.45,-0.84,78.81,1073.22
-5.49,-0.85,81.18,1073.33
-5.48,-0.87,79.63,1073.45
-5.50,-0.87,79.17,1073.56
-5.50,-0.85,80.55,1073.68
-5.50,-0.86,81.97,1073.79
-5.54,-0.83,81.32,1073.90
-5.42,-0.87,83.62,1074.02
-5.48,-0.85,79.87,1074.13
-5.50,-0.89,80.83,1074.24
-5.51,-0.84,79.53,1074.47
-5.50,-0.84,78.04,1074.58
-5.48,-0.84,78.50,1074.70
-5.48,-0.93,83.67,1074.81
-5.53,-0.81,81.50,1074.93
-5.41,-0.84,80.94,1075.04
-5.43,-0.88,82.99,1075.15
-5.50,-0.90,80.64,1075.27
-5.48,-0.85,81.15,1075.38
-5.51,-0.82,81.21,1075.49
-5.48,-0.86,84.14,1075.70
-5.53,-0.86,83.38,1075.82
-5.50,-0.88,82.71,1075.93
-5.45,-0.84,82.46,1076.05
-5.56,-0.80,80.72,1076.16
-5.54,-0.80,83.42,1076.27
-5.50,-0.86,83.60,1076.39
-5.54,-0.86,84.92,1076.50
-5.48,-0.88,85.62,1076.62
-5.50,-0.88,83.99,1076.73
-5.47,-0.87,86.94,1076.96
-5.53,-0.88,84.68,1077.07
-5.47,-0.90,85.40,1077.19
-5.48,-0.81,83.63,1077.30
-5.58,-0.84,83.87,1077.42
-5.51,-0.89,82.99,1077.53
-5.44,-0.82,84.52,1077.64
-5.52,-0.88,83.48,1077.76
-5.50,-0.81,82.33,1077.87
-5.49,-0.84,81.45,1077.99
-5.54,-0.87,82.60,1078.19
-5.52,-0.86,81.00,1078.31
-5.50,-0.82,82.15,1078.42
-5.46,-0.86,80.55,1078.54
-5.49,-0.81,80.87,1078.65
-5.52,-0.84,80.92,1078.76
-5.52,-0.84,81.08,1078.88
-5.49,-0.82,80.55,1078.99
-5.53,-0.85,80.25,1079.11
-5.49,-0.86,81.72,1079.22
-5.49,-0.79,83.34,1079.44
-5.50,-0.85,81.57,1079.56
-5.46,-0.85,80.48,1079.67
