Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.34,-7.39,3.44,878.16
-1.28,-7.26,3.44,878.26
-1.39,-7.18,3.48,878.37
-1.46,-7.32,3.75,878.68
-1.67,-7.00,3.61,878.79
-1.61,-7.09,3.52,878.89
-1.48,-7.15,3.49,879.00
-1.36,-7.43,3.49,879.10
-1.40,-7.10,3.50,879.20
-1.57,-6.91,3.47,879.31
-1.63,-7.32,3.47,879.41
-1.64,-7.34,3.45,879.52
-1.57,-7.24,3.44,879.62
-1.15,-7.50,3.69,879.95
-1.38,-7.88,3.58,880.05
-1.18,-7.68,3.50,880.16
-1.18,-7.63,3.44,880.26
-1.58,-7.35,3.44,880.36
-1.51,-7.09,3.43,880.47
-1.51,-7.22,3.43,880.57
-1.45,-7.14,3.44,880.67
-1.28,-7.11,3.43,880.78
-1.56,-7.23,3.49,880.88
-1.28,-7.20,3.71,881.20
-1.23,-7.12,3.66,881.30
-1.35,-7.01,3.59,881.41
-1.29,-7.33,3.56,881.51
-1.28,-7.30,3.51,881.61
-1.21,-7.29,3.49,881.72
-1.28,-7.42,3.50,881.82
-1.31,-7.23,3.49,881.93
-1.37,-7.49,3.47,882.03
-1.40,-7.54,3.48,882.14
-1.17,-7.21,3.74,882.47
-1.28,-7.35,3.63,882.57
-1.42,-7.66,3.51,882.68
-1.40,-7.31,3.46,882.78
-1.51,-7.33,3.44,882.88
-1.34,-7.43,3.45,882.99
-1.47,-7.42,3.45,883.09
-1.52,-7.34,3.44,883.20
-1.45,-7.11,3.46,883.30
-1.45,-7.06,3.46,883.40
-1.44,-6.97,3.78,883.72
-1.36,-7.06,3.69,883.82
-1.32,-7.02,3.59,883.93
-1.58,-7.05,3.57,884.03
-1.33,-6.84,3.52,884.14
-1.38,-7.06,3.49,884.24
-1.42,-7.15,3.48,884.34
-1.19,-7.44,3.45,884.45
-1.29,-7.64,3.45,884.55
-1.42,-7.80,3.44,884.66
-1.42,-6.75,3.68,884.98
-1.40,-6.83,3.57,885.09
-1.44,-7.13,3.48,885.19
-1.51,-7.45,3.43,885.29
-1.72,-7.24,3.40,885.40
-1.53,-7.08,3.41,885.50
-1.40,-7.20,3.39,885.61
-1.40,-7.05,3.40,885.71
-1.45,-7.43,3.40,885.81
-1.41,-7.47,3.43,885.92
-1.04,-7.84,3.64,886.23
-1.37,-7.93,3.51,886.34
-1.41,-7.79,3.45,886.44
-1.44,-7.83,3.42,886.55
-1.48,-7.74,3.41,886.65
-1.10,-7.56,3.38,886.75
-1.17,-7.62,3.38,886.86
-1.23,-7.64,3.41,886.96
-1.28,-7.51,3.39,887.07
-1.33,-7.72,3.41,887.17
-1.35,-7.32,3.76,887.50
-1.21,-7.34,3.62,887.61
-1.42,-7.31,3.55,887.71
-1.51,-6.89,3.50,887.82
-1.54,-7.20,3.47,887.92
-1.63,-7.22,3.43,888.02
-1.61,-7.14,3.45,888.13
-1.62,-7.08,3.43,888.23
-1.72,-7.02,3.43,888.33
-1.47,-7.01,3.41,888.44
-1.30,-7.67,3.68,888.76
-1.41,-7.35,3.60,888.86
-1.24,-7.37,3.50,888.96
-1.37,-7.42,3.46,889.07
-1.25,-7.47,3.44,889.17
-1.16,-7.76,3.46,889.28
-1.44,-8.01,3.48,889.38
-1.27,-7.85,3.50,889.48
-1.12,-7.67,3.52,889.59
-1.21,-7.77,3.52,889.69
-1.28,-7.13,3.72,890.02
-1.62,-7.20,3.60,890.12
-1.39,-7.08,3.55,890.23
-1.63,-7.25,3.53,890.33
-1.45,-6.99,3.50,890.43
-1.39,-7.41,3.46,890.54
-1.18,-7.56,3.48,890.64
-1.27,-7.80,3.49,890.75
-1.22,-8.02,3.46,890.85
-1.36,-7.67,3.50,890.95
-1.00,-7.97,3.74,891.27
-1.24,-7.97,3.65,891.38
-1.00,-7.83,3.60,891.48
-1.28,-7.71,3.55,891.58
-1.31,-7.78,3.51,891.69
-1.29,-7.46,3.47,891.79
-1.38,-7.22,3.47,891.89
-1.32,-7.18,3.47,892.00
-1.49,-7.33,3.51,892.10
-1.47,-7.50,3.56,892.21
-1.15,-6.97,3.82,892.54
-1.24,-7.17,3.66,892.65
-1.32,-7.34,3.59,892.75
-1.57,-7.37,3.51,892.85
-1.32,-7.40,3.45,892.96
-1.32,-7.05,3.44,893.06
-1.48,-7.22,3.44,893.17
-1.58,-7.14,3.42,893.27
-1.40,-7.30,3.44,893.38
-1.30,-7.20,3.45,893.48
-1.37,-7.39,3.66,893.80
-1.36,-7.47,3.60,893.90
-1.08,-7.58,3.53,894.00
-1.17,-7.73,3.51,894.11
-1.05,-7.77,3.48,894.21
-1.30,-7.75,3.46,894.32
-1.31,-7.76,3.45,894.42
-1.18,-7.56,3.42,894.52
-1.27,-7.54,3.41,894.63
-1.19,-7.67,3.43,894.73
-1.50,-7.27,3.64,895.06
-1.48,-7.20,3.55,895.16
-1.68,-7.23,3.45,895.27
-1.50,-7.54,3.39,895.37
-1.47,-7.68,3.35,895.47
-1.54,-7.70,3.33,895.58
-1.22,-7.52,3.32,895.68
-1.32,-7.59,3.37,895.79
-1.31,-7.50,3.39,895.89
-1.34,-7.67,3.41,895.99
-1.32,-7.72,3.63,896.31
-1.14,-7.55,3.51,896.41
-1.26,-7.56,3.47,896.52
-1.26,-7.62,3.48,896.62
-1.23,-7.64,3.45,896.73
-1.27,-7.67,3.45,896.83
-1.32,-7.26,3.43,896.93
-1.36,-7.41,3.46,897.04
-1.31,-7.37,3.47,897.14
-1.24,-7.28,3.49,897.25
-1.48,-7.12,3.71,897.58
-1.47,-7.23,3.58,897.68
-1.23,-6.85,3.53,897.79
-1.18,-7.09,3.52,897.89
-1.45,-7.04,3.50,897.99
-1.36,-7.51,3.50,898.10
-1.37,-7.68,3.49,898.20
-1.21,-7.50,3.52,898.31
-1.40,-7.79,3.55,898.41
-1.24,-7.65,3.56,898.52
-1.45,-7.73,3.80,898.83
-1.28,-7.72,3.65,898.93
-1.38,-7.70,3.59,899.04
-1.18,-7.68,3.56,899.14
-1.12,-7.94,3.55,899.25
-1.19,-7.81,3.55,899.35
-1.27,-7.54,3.54,899.46
-1.13,-7.31,3.56,899.56
-1.22,-7.20,3.55,899.66
-1.35,-7.33,3.55,899.77
-1.18,-7.45,3.72,900.08
-1.42,-7.19,3.61,900.19
-1.35,-7.16,3.55,900.29
-1.53,-7.18,3.52,900.40
-1.46,-7.36,3.50,900.50
-1.45,-7.04,3.50,900.60
-1.45,-7.15,3.51,900.71
-1.53,-6.97,3.52,900.81
-1.44,-7.34,3.50,900.91
-1.49,-7.24,3.47,901.02
-1.00,-7.52,3.67,901.35
-1.31,-7.28,3.59,901.45
-1.25,-7.50,3.55,901.55
-1.30,-7.61,3.51,901.66
-1.31,-7.60,3.45,901.76
-1.62,-7.38,3.45,901.87
-1.55,-7.17,3.46,901.97
-1.65,-7.13,3.50,902.07
-1.48,-7.12,3.54,902.18
-1.57,-6.98,3.51,902.28
-1.61,-7.25,3.76,902.60
-1.58,-7.11,3.67,902.70
-1.57,-7.23,3.60,902.81
-1.49,-7.15,3.55,902.91
-1.22,-7.12,3.48,903.01
-1.30,-7.47,3.48,903.12
-1.41,-7.38,3.45,903.22
-1.37,-7.57,3.43,903.33
-1.34,-7.42,3.45,903.43
-1.56,-7.32,3.46,903.53
-1.47,-7.43,3.73,903.88
-1.45,-7.63,3.60,903.98
-1.35,-7.77,3.52,904.08
-1.27,-7.49,3.47,904.19
-1.35,-7.57,3.43,904.29
-1.13,-7.56,3.42,904.40
-1.41,-7.61,3.42,904.50
-1.21,-7.78,3.42,904.60
-1.12,-7.84,3.44,904.71
-1.06,-7.84,3.47,904.81
-1.36,-7.37,3.66,905.13
-1.33,-7.49,3.55,905.23
-1.11,-7.54,3.51,905.34
-1.20,-7.55,3.48,905.44
-1.23,-7.36,3.48,905.54
-1.36,-7.16,3.47,905.65
-1.34,-7.17,3.45,905.75
-1.33,-7.01,3.47,905.86
-1.32,-7.00,3.47,905.96
-1.28,-6.92,3.48,906.06
-1.17,-7.41,3.67,906.39
-1.21,-7.61,3.55,906.49
-1.36,-7.77,3.48,906.60
-1.30,-7.88,3.43,906.70
-1.40,-7.88,3.42,906.81
-1.24,-7.67,3.40,906.91
-1.29,-7.63,3.41,907.02
-1.28,-7.54,3.42,907.12
-1.47,-7.41,3.42,907.22
-1.34,-7.45,3.47,907.33
-1.15,-7.30,3.72,907.64
-1.38,-7.46,3.61,907.75
-1.26,-7.29,3.50,907.85
-1.45,-7.33,3.45,907.95
-1.47,-7.10,3.38,908.06
-1.73,-6.92,3.40,908.16
-1.51,-7.18,3.42,908.27
-1.63,-7.10,3.45,908.37
-1.64,-7.13,3.46,908.47
-1.70,-7.04,3.48,908.58
-0.92,-7.39,3.77,908.91
-1.13,-7.64,3.63,909.02
-1.31,-7.90,3.56,909.12
-1.44,-8.00,3.51,909.22
-1.49,-7.85,3.47,909.33
-1.60,-7.84,3.43,909.43
-1.46,-7.85,3.42,909.53
-1.30,-7.60,3.42,909.64
-1.24,-7.68,3.44,909.74
-1.23,-7.68,3.44,909.85
-0.95,-7.53,3.70,910.16
-1.24,-7.53,3.58,910.27
-1.25,-7.35,3.50,910.37
-1.32,-7.43,3.46,910.47
-1.48,-7.30,3.42,910.58
-1.46,-7.45,3.41,910.68
-1.48,-7.35,3.41,910.79
-1.44,-7.10,3.45,910.89
-1.51,-7.07,3.45,910.99
-1.53,-7.15,3.47,911.10
-1.15,-7.78,3.79,911.43
-1.26,-7.88,3.65,911.53
-1.31,-7.84,3.54,911.64
-1.28,-7.97,3.47,911.74
-1.29,-7.90,3.45,911.84
-1.00,-7.77,3.44,911.95
-1.19,-7.78,3.44,912.05
-1.30,-7.76,3.45,912.15
-1.15,-7.70,3.45,912.26
-1.28,-7.60,3.48,912.36
-1.30,-7.57,3.68,912.68
-1.50,-7.63,3.61,912.78
-1.53,-7.31,3.59,912.89
-1.69,-7.11,3.54,912.99
-1.38,-7.13,3.52,913.09
-1.29,-7.06,3.51,913.20
-1.36,-7.18,3.47,913.30
-1.50,-7.44,3.46,913.41
-1.41,-7.29,3.45,913.51
-1.41,-7.40,3.45,913.61
-1.30,-7.31,3.66,913.95
-1.07,-7.38,3.54,914.05
-1.51,-7.39,3.47,914.16
-1.53,-7.50,3.43,914.26
-1.49,-7.47,3.42,914.36
-1.28,-7.75,3.42,914.47
-1.24,-7.78,3.43,914.57
-1.22,-7.79,3.45,914.67
-1.31,-7.83,3.42,914.78
-1.30,-7.62,3.41,914.88
-1.08,-7.55,3.62,915.20
-1.24,-7.67,3.54,915.30
-1.27,-7.71,3.50,915.41
-1.31,-7.63,3.44,915.51
-1.49,-7.55,3.41,915.61
-1.37,-7.44,3.40,915.72
-1.26,-7.30,3.41,915.82
-1.44,-7.29,3.42,915.93
-1.23,-7.24,3.42,916.03
-1.43,-7.51,3.44,916.13
-1.31,-7.42,3.68,916.46
-1.29,-7.45,3.61,916.57
-1.43,-7.38,3.52,916.67
-1.36,-7.56,3.50,916.77
-1.22,-7.50,3.46,916.88
-1.38,-7.43,3.45,916.98
-1.42,-7.53,3.44,917.09
-1.32,-7.68,3.41,917.19
-1.35,-7.65,3.39,917.29
-1.41,-7.71,3.41,917.40
-1.29,-7.84,3.64,917.71
-1.40,-8.03,3.51,917.82
-1.33,-7.87,3.44,917.92
-1.45,-7.69,3.44,918.03
-1.17,-7.81,3.43,918.13
-1.05,-7.73,3.44,918.23
-1.23,-7.54,3.47,918.34
-1.19,-7.52,3.47,918.44
-1.26,-7.49,3.50,918.54
-1.26,-7.28,3.49,918.65
-0.95,-6.95,3.72,918.97
-1.08,-7.23,3.62,919.07
-1.44,-7.28,3.53,919.17
-1.58,-7.46,3.48,919.28
-1.34,-7.33,3.42,919.38
-1.06,-7.16,3.41,919.49
-1.24,-7.13,3.41,919.59
-1.27,-7.06,3.43,919.69
-1.44,-7.13,3.42,919.80
-1.45,-7.11,3.40,919.90
-1.85,-7.37,3.68,920.23
-1.22,-7.52,3.57,920.34
-1.29,-7.68,3.49,920.44
-1.21,-7.62,3.44,920.55
-1.36,-7.65,3.43,920.65
-1.36,-7.85,3.41,920.75
-1.47,-7.62,3.40,920.86
-1.27,-7.49,3.41,920.96
-1.24,-7.49,3.42,921.07
-1.35,-7.73,3.44,921.17
-0.99,-7.90,3.68,921.49
-1.20,-7.75,3.59,921.59
-1.15,-7.68,3.53,921.69
-1.19,-7.57,3.51,921.80
-1.30,-7.61,3.51,921.90
-1.48,-7.47,3.51,922.01
-1.43,-7.28,3.51,922.11
-1.55,-7.34,3.49,922.21
-1.35,-7.46,3.52,922.32
-1.45,-7.31,3.54,922.42
-1.00,-7.79,3.73,922.75
-1.50,-7.67,3.62,922.85
-1.36,-7.78,3.52,922.96
-1.29,-7.60,3.45,923.06
-1.25,-7.81,3.44,923.16
-1.23,-7.74,3.42,923.27
-1.33,-7.66,3.40,923.37
-1.25,-7.66,3.40,923.48
-1.15,-7.74,3.40,923.58
-1.12,-7.62,3.35,923.68
-1.14,-7.75,3.63,924.00
-1.33,-7.66,3.53,924.10
-1.24,-7.56,3.47,924.21
-1.37,-7.47,3.45,924.31
-1.06,-7.39,3.44,924.42
-1.38,-7.24,3.39,924.52
-1.36,-7.65,3.38,924.63
-1.38,-7.34,3.37,924.73
-1.17,-7.56,3.41,924.83
-1.53,-7.36,3.43,924.94
-1.35,-7.23,3.70,925.28
-1.58,-7.28,3.56,925.38
-1.40,-7.03,3.47,925.48
-1.26,-7.06,3.42,925.59
-1.32,-6.93,3.37,925.69
-1.27,-6.86,3.36,925.79
-1.38,-6.94,3.34,925.90
-1.16,-7.08,3.36,926.00
-1.37,-7.24,3.37,926.11
-1.49,-7.32,3.38,926.21
-1.36,-7.49,3.62,926.53
-1.33,-7.28,3.54,926.63
-1.43,-7.21,3.49,926.73
-1.36,-7.23,3.46,926.84
-1.44,-7.32,3.44,926.94
-1.32,-7.29,3.46,927.05
-1.49,-7.38,3.46,927.15
-1.36,-7.50,3.47,927.26
-1.50,-7.85,3.47,927.36
-1.37,-7.57,3.47,927.46
-1.15,-7.75,3.73,927.79
-1.18,-7.73,3.63,927.90
-1.62,-7.32,3.55,928.00
-1.59,-7.20,3.51,928.10
-1.34,-7.22,3.46,928.21
-1.40,-7.19,3.43,928.31
-1.48,-7.39,3.41,928.41
-1.53,-7.23,3.41,928.52
-1.35,-7.24,3.44,928.62
-1.40,-7.06,3.48,928.73
-1.41,-6.95,3.69,929.04
-1.63,-6.94,3.58,929.15
-1.42,-6.99,3.53,929.25
-1.42,-7.02,3.50,929.35
-1.60,-7.07,3.50,929.46
-1.61,-7.07,3.51,929.56
-1.35,-7.11,3.51,929.67
-1.45,-7.06,3.52,929.77
-1.19,-6.84,3.54,929.87
-1.40,-7.23,3.51,929.98
-1.35,-7.74,3.76,930.31
-1.12,-7.76,3.65,930.41
-1.18,-8.01,3.55,930.52
-1.41,-7.70,3.50,930.62
-1.42,-7.30,3.47,930.73
-1.27,-7.67,3.45,930.83
-1.35,-7.82,3.45,930.93
-1.31,-7.67,3.46,931.04
-1.13,-7.84,3.46,931.14
-1.33,-7.95,3.48,931.25
-1.07,-6.95,3.72,931.56
-1.50,-7.22,3.62,931.67
-1.32,-7.37,3.55,931.77
-1.55,-7.17,3.50,931.87
-1.44,-7.18,3.48,931.98
-1.58,-7.11,3.48,932.08
-1.39,-7.30,3.52,932.19
-1.33,-7.10,3.53,932.29
-1.49,-7.31,3.52,932.39
-1.55,-7.21,3.50,932.50
-1.21,-7.42,3.72,932.83
-1.17,-7.56,3.60,932.93
-1.18,-7.47,3.52,933.03
-1.38,-7.66,3.48,933.14
-1.35,-7.81,3.46,933.24
-1.21,-7.83,3.46,933.34
-1.34,-7.52,3.46,933.45
-1.44,-7.76,3.45,933.55
-1.23,-7.61,3.44,933.66
-0.93,-7.90,3.46,933.76
-1.15,-7.75,3.70,934.08
-1.21,-7.79,3.56,934.18
-1.20,-7.57,3.49,934.28
-1.22,-7.54,3.46,934.39
-1.43,-7.56,3.42,934.49
-1.42,-7.24,3.42,934.60
-1.42,-7.30,3.38,934.70
-1.23,-7.02,3.44,934.80
-1.50,-7.23,3.43,934.91
-1.31,-7.22,3.44,935.01
-1.16,-7.07,3.72,935.35
-1.18,-7.48,3.61,935.45
-1.00,-7.51,3.52,935.56
-1.34,-7.72,3.49,935.66
-1.31,-7.86,3.47,935.77
-1.26,-7.95,3.44,935.87
-1.35,-7.80,3.46,935.97
-1.45,-7.89,3.48,936.08
-1.35,-7.70,3.49,936.18
-1.17,-7.57,3.50,936.28
-0.97,-7.25,3.72,936.61
-0.97,-7.48,3.62,936.71
-1.00,-7.47,3.55,936.81
-1.22,-7.78,3.51,936.92
-1.15,-7.58,3.48,937.02
-1.17,-7.64,3.44,937.13
-1.44,-7.62,3.46,937.23
-1.28,-7.57,3.45,937.33
-1.28,-7.74,3.45,937.44
-1.17,-7.69,3.48,937.54
-1.13,-7.34,3.75,937.87
-1.45,-7.08,3.63,937.97
-1.32,-7.00,3.55,938.08
-1.41,-6.97,3.50,938.18
-1.67,-7.25,3.47,938.28
-1.45,-7.32,3.50,938.39
-1.36,-7.22,3.46,938.49
-1.51,-7.35,3.49,938.60
-1.39,-7.39,3.50,938.70
-1.36,-7.39,3.49,938.80
-1.31,-7.40,3.68,939.12
-1.65,-7.35,3.61,939.22
-1.51,-7.40,3.51,939.33
-1.35,-7.54,3.46,939.43
-1.45,-7.69,3.45,939.54
-1.30,-7.68,3.47,939.64
-1.07,-7.78,3.47,939.74
-1.29,-7.77,3.50,939.85
-1.35,-7.81,3.49,939.95
-1.51,-7.75,3.47,940.06
-1.07,-7.94,3.68,940.37
-1.10,-7.74,3.55,940.48
-1.47,-7.80,3.48,940.58
-1.26,-7.67,3.44,940.68
-1.09,-7.64,3.44,940.79
-1.26,-7.75,3.44,940.89
-1.16,-7.66,3.44,941.00
-1.23,-7.84,3.41,941.10
-1.29,-7.82,3.42,941.21
-1.28,-7.81,3.43,941.31
-1.23,-7.32,3.70,941.64
-1.36,-6.93,3.57,941.74
-1.59,-6.93,3.52,941.85
-1.51,-7.23,3.48,941.95
-1.29,-7.18,3.46,942.06
-1.51,-7.19,3.47,942.16
-1.55,-7.22,3.45,942.27
-1.38,-7.16,3.44,942.37
-1.55,-6.99,3.43,942.47
-1.48,-7.21,3.44,942.58
-1.31,-7.11,3.68,942.89
-1.49,-7.32,3.51,943.00
-1.46,-7.51,3.44,943.10
-1.43,-7.36,3.42,943.21
-1.38,-7.53,3.39,943.31
-1.31,-7.59,3.39,943.41
-1.36,-7.67,3.42,943.52
-1.30,-7.59,3.45,943.62
-1.25,-7.57,3.46,943.72
-1.48,-7.48,3.47,943.83
-1.34,-7.20,3.68,944.16
-1.28,-7.16,3.58,944.26
-1.38,-7.25,3.50,944.36
-1.64,-7.43,3.47,944.47
-1.41,-7.54,3.46,944.57
-1.28,-7.35,3.48,944.68
-1.57,-7.24,3.49,944.78
-1.65,-7.18,3.50,944.88
-1.45,-7.23,3.52,944.99
-1.39,-7.27,3.53,945.09
-1.42,-6.93,3.79,945.41
-1.42,-7.08,3.68,945.51
-1.41,-7.08,3.60,945.62
-1.39,-7.19,3.55,945.72
-1.44,-7.22,3.48,945.82
-1.66,-6.84,3.46,945.93
-1.44,-7.16,3.46,946.03
-1.58,-7.24,3.50,946.14
-1.40,-7.43,3.49,946.24
-1.49,-7.43,3.52,946.34
-1.29,-7.73,3.76,946.68
-1.39,-7.82,3.60,946.78
-1.31,-7.64,3.50,946.89
-1.22,-7.69,3.48,946.99
-1.40,-7.74,3.47,947.09
-1.48,-7.64,3.46,947.20
-1.15,-7.59,3.43,947.30
-1.31,-7.63,3.42,947.40
-1.38,-7.69,3.41,947.51
-1.13,-7.64,3.40,947.61
-1.16,-7.79,3.64,947.93
-1.34,-7.75,3.57,948.03
-1.43,-7.75,3.51,948.14
-1.35,-7.44,3.47,948.24
-1.43,-7.59,3.50,948.34
-1.43,-7.60,3.51,948.45
-1.22,-7.74,3.52,948.55
-1.32,-7.73,3.50,948.66
-1.16,-7.62,3.49,948.76
-1.41,-7.24,3.50,948.86
-1.10,-7.01,3.73,949.19
-1.55,-7.08,3.61,949.30
-1.51,-7.21,3.54,949.40
-1.41,-7.40,3.49,949.50
-1.22,-7.51,3.45,949.61
-1.49,-7.63,3.44,949.71
-1.47,-7.44,3.44,949.82
-1.42,-7.20,3.44,949.92
-1.41,-7.20,3.45,950.02
-1.32,-7.47,3.45,950.13
-1.15,-7.30,3.66,950.44
-1.33,-7.13,3.56,950.55
-1.12,-7.32,3.49,950.65
-1.09,-7.45,3.44,950.76
-1.35,-7.68,3.40,950.86
-1.29,-7.88,3.38,950.96
-1.31,-7.78,3.42,951.07
-1.45,-7.73,3.42,951.17
-1.42,-7.61,3.43,951.28
-1.41,-7.60,3.46,951.38
-1.52,-7.31,3.68,951.71
-1.41,-7.34,3.58,951.81
-1.31,-7.09,3.48,951.91
-1.29,-7.16,3.45,952.02
-1.51,-7.00,3.45,952.12
-1.42,-6.80,3.44,952.23
-1.42,-6.81,3.45,952.33
-1.51,-7.06,3.42,952.43
-1.70,-7.07,3.45,952.54
-1.47,-7.12,3.46,952.64
-1.15,-7.00,3.76,952.96
-1.22,-7.22,3.62,953.07
-1.49,-7.49,3.59,953.17
-1.37,-7.27,3.56,953.28
-1.51,-7.03,3.54,953.38
-1.75,-6.94,3.50,953.48
-1.59,-7.01,3.48,953.59
-1.52,-6.92,3.47,953.69
-1.37,-7.06,3.46,953.80
-1.71,-7.19,3.48,953.90
-1.02,-7.84,3.77,954.23
-1.17,-7.74,3.69,954.33
-1.25,-7.83,3.63,954.43
-1.24,-7.78,3.55,954.54
-1.51,-7.75,3.57,954.64
-1.46,-7.82,3.55,954.75
-1.29,-7.69,3.53,954.85
-1.17,-7.66,3.53,954.96
-1.47,-7.59,3.51,955.06
-1.30,-7.70,3.51,955.16
-1.03,-7.64,3.73,955.48
-1.28,-7.52,3.64,955.58
-1.24,-7.51,3.54,955.69
-1.51,-7.77,3.51,955.79
-1.59,-7.72,3.49,955.90
-1.33,-7.81,3.46,956.00
-1.58,-7.68,3.46,956.10
-1.56,-7.46,3.45,956.21
-1.52,-7.24,3.47,956.31
-1.21,-7.39,3.50,956.41
-1.49,-7.20,3.72,956.74
-1.50,-7.35,3.63,956.85
-1.17,-7.30,3.56,956.95
-1.46,-7.42,3.51,957.05
-1.40,-7.32,3.50,957.16
-1.40,-7.31,3.48,957.26
-1.30,-7.52,3.46,957.37
-1.35,-7.24,3.46,957.47
-0.99,-7.58,3.42,957.57
-1.30,-7.71,3.44,957.68
-1.07,-7.41,3.76,958.00
-1.27,-7.52,3.64,958.11
-1.45,-7.28,3.56,958.21
-1.42,-7.31,3.51,958.32
-1.34,-7.28,3.49,958.42
-1.20,-7.10,3.48,958.52
-1.30,-7.16,3.48,958.63
-1.34,-7.33,3.49,958.73
-1.39,-7.27,3.51,958.84
-1.38,-7.36,3.50,958.94
-1.54,-7.27,3.76,959.26
-1.39,-6.94,3.70,959.36
-1.40,-7.38,3.62,959.47
-1.47,-7.34,3.54,959.57
-1.33,-7.06,3.51,959.67
-1.28,-7.06,3.49,959.78
-1.41,-7.18,3.50,959.88
-1.35,-6.98,3.51,959.98
-1.46,-6.97,3.49,960.09
-1.64,-7.18,3.52,960.19
-0.88,-7.76,3.70,960.52
-1.20,-7.56,3.58,960.62
-1.26,-7.91,3.54,960.73
-1.23,-7.96,3.50,960.83
-1.33,-8.00,3.49,960.94
-1.37,-7.73,3.47,961.04
-1.46,-7.69,3.48,961.14
-1.52,-7.49,3.45,961.25
-1.45,-7.39,3.42,961.35
-1.21,-7.50,3.42,961.46
-1.28,-7.64,3.68,961.77
-1.16,-7.76,3.58,961.88
-1.23,-7.77,3.54,961.98
-1.46,-7.95,3.49,962.08
-1.07,-7.70,3.46,962.19
-1.32,-7.60,3.43,962.29
-1.42,-7.76,3.44,962.40
-1.59,-7.52,3.46,962.50
-1.52,-7.40,3.46,962.60
-1.32,-7.49,3.45,962.71
-1.22,-7.34,3.64,963.04
-1.43,-6.97,3.56,963.14
-1.49,-7.00,3.49,963.25
-1.49,-6.89,3.44,963.35
-1.48,-7.11,3.43,963.46
-1.50,-7.25,3.42,963.56
-1.61,-7.11,3.41,963.66
-1.49,-7.09,3.41,963.77
-1.36,-7.24,3.40,963.87
-1.50,-7.08,3.42,963.98
-1.25,-7.32,3.65,964.29
-1.48,-7.19,3.56,964.40
-1.48,-7.17,3.50,964.50
-1.64,-7.27,3.47,964.60
-1.70,-7.18,3.45,964.71
-1.66,-7.25,3.47,964.81
-1.36,-7.22,3.44,964.92
-1.54,-7.04,3.49,965.02
-1.31,-7.20,3.48,965.12
-1.46,-7.37,3.47,965.23
-1.19,-7.42,3.65,965.55
-1.22,-7.39,3.51,965.66
-1.25,-7.51,3.44,965.76
-1.10,-7.49,3.41,965.87
-1.16,-7.60,3.40,965.97
-1.37,-7.79,3.41,966.08
-1.49,-7.59,3.43,966.18
-1.47,-7.61,3.42,966.28
-1.32,-7.59,3.45,966.39
-1.54,-7.14,3.45,966.49
-1.21,-7.25,3.69,966.82
-1.29,-7.48,3.58,966.92
-1.09,-7.56,3.55,967.02
-1.18,-7.41,3.50,967.13
-1.51,-7.49,3.47,967.23
-1.41,-7.29,3.46,967.34
-1.48,-7.48,3.45,967.44
-1.15,-7.43,3.45,967.54
-1.32,-7.46,3.48,967.65
-1.53,-7.30,3.49,967.75
-1.50,-7.01,3.77,968.08
-1.44,-6.91,3.63,968.18
-1.41,-7.50,3.58,968.29
-1.48,-7.65,3.54,968.39
-1.41,-7.59,3.53,968.49
-1.47,-7.50,3.54,968.60
-1.51,-7.64,3.57,968.70
-1.28,-7.45,3.57,968.81
-1.26,-7.18,3.58,968.91
-1.27,-7.18,3.59,969.02
-1.45,-6.83,3.82,969.34
-1.40,-6.81,3.71,969.44
-1.47,-7.08,3.61,969.54
-1.34,-7.33,3.57,969.65
-1.58,-7.40,3.53,969.75
-1.58,-7.51,3.50,969.86
-1.44,-7.56,3.53,969.96
-1.49,-7.53,3.51,970.06
-1.39,-7.36,3.53,970.17
-1.50,-7.50,3.53,970.27
-1.31,-7.56,3.79,970.60
-1.29,-7.52,3.70,970.70
-1.11,-7.64,3.59,970.81
-1.29,-7.65,3.54,970.91
-1.38,-7.54,3.51,971.02
-1.45,-7.48,3.49,971.12
-1.45,-7.42,3.48,971.22
-1.41,-7.40,3.50,971.33
-1.38,-7.26,3.53,971.43
-1.32,-7.30,3.56,971.53
-1.32,-7.16,3.79,971.85
-1.51,-7.08,3.71,971.96
-1.34,-7.36,3.62,972.06
-1.58,-7.50,3.59,972.16
-1.36,-7.38,3.57,972.27
-1.38,-7.30,3.55,972.37
-1.42,-6.97,3.58,972.47
-1.39,-6.79,3.54,972.58
-1.37,-6.83,3.55,972.68
-1.21,-7.14,3.56,972.79
-1.41,-7.45,3.86,973.11
-1.48,-7.64,3.70,973.22
-1.48,-7.46,3.57,973.32
-1.18,-7.84,3.52,973.43
-1.35,-7.69,3.49,973.53
-1.60,-7.77,3.45,973.64
-1.33,-7.62,3.45,973.74
-1.28,-7.90,3.48,973.84
-1.25,-7.78,3.47,973.95
-1.23,-7.61,3.49,974.05
-1.11,-7.83,3.71,974.37
-1.03,-7.84,3.61,974.48
-1.03,-7.69,3.57,974.58
-1.35,-7.76,3.56,974.68
-1.37,-7.59,3.52,974.79
-1.37,-7.79,3.51,974.89
-1.26,-7.79,3.48,975.00
-1.14,-7.77,3.45,975.10
-1.50,-7.65,3.48,975.20
-1.24,-7.83,3.49,975.31
-1.24,-7.33,3.79,975.64
-1.43,-7.37,3.70,975.74
-1.69,-7.46,3.60,975.84
